lat,lng,temperature
11.75,-66.75,26.08
11.75,-66.25,26.01
11.75,-65.75,25.96
11.75,-65.25,25.86
11.75,-64.75,25.83
11.75,-64.25,25.94
11.75,-63.75,26.19
11.75,-63.25,26.41
11.75,-62.75,26.57
11.75,-62.25,26.68
11.75,-61.75,26.73
11.75,-61.25,26.75
11.75,-60.75,26.74
11.75,-60.25,26.73
12.25,-69.75,26.62
12.25,-69.25,26.55
12.25,-68.75,26.48
12.25,-68.25,26.47
12.25,-67.75,26.39
12.25,-67.25,26.32
12.25,-66.75,26.26
12.25,-66.25,26.19
12.25,-65.75,26.16
12.25,-65.25,26.12
12.25,-64.75,26.18
12.25,-64.25,26.35
12.25,-63.75,26.54
12.25,-63.25,26.64
12.25,-62.75,26.68
12.25,-62.25,26.69
12.25,-61.75,26.68
12.25,-61.25,26.69
12.25,-60.75,26.69
12.25,-60.25,26.67
12.75,-69.75,26.58
12.75,-69.25,26.56
12.75,-68.75,26.55
12.75,-68.25,26.59
12.75,-67.75,26.56
12.75,-67.25,26.5
12.75,-66.75,26.45
12.75,-66.25,26.4
12.75,-65.75,26.35
12.75,-65.25,26.3
12.75,-64.75,26.34
12.75,-64.25,26.48
12.75,-63.75,26.63
12.75,-63.25,26.66
12.75,-62.75,26.67
12.75,-62.25,26.66
12.75,-61.75,26.63
12.75,-61.25,26.56
12.75,-60.75,26.56
12.75,-60.25,26.56
13.25,-69.75,26.59
13.25,-69.25,26.58
13.25,-68.75,26.61
13.25,-68.25,26.64
13.25,-67.75,26.63
13.25,-67.25,26.6
13.25,-66.75,26.56
13.25,-66.25,26.53
13.25,-65.75,26.49
13.25,-65.25,26.43
13.25,-64.75,26.43
13.25,-64.25,26.51
13.25,-63.75,26.61
13.25,-63.25,26.64
13.25,-62.75,26.64
13.25,-62.25,26.62
13.25,-61.75,26.57
13.25,-61.25,26.45
13.25,-60.75,26.43
13.25,-60.25,26.41
13.75,-69.75,26.64
13.75,-69.25,26.62
13.75,-68.75,26.63
13.75,-68.25,26.62
13.75,-67.75,26.59
13.75,-67.25,26.57
13.75,-66.75,26.55
13.75,-66.25,26.53
13.75,-65.75,26.5
13.75,-65.25,26.48
13.75,-64.75,26.47
13.75,-64.25,26.49
13.75,-63.75,26.55
13.75,-63.25,26.58
13.75,-62.75,26.57
13.75,-62.25,26.55
13.75,-61.75,26.51
13.75,-61.25,26.43
13.75,-60.75,26.29
13.75,-60.25,26.23
14.25,-69.75,26.65
14.25,-69.25,26.63
14.25,-68.75,26.62
14.25,-68.25,26.58
14.25,-67.75,26.54
14.25,-67.25,26.51
14.25,-66.75,26.49
14.25,-66.25,26.47
14.25,-65.75,26.45
14.25,-65.25,26.46
14.25,-64.75,26.47
14.25,-64.25,26.48
14.25,-63.75,26.5
14.25,-63.25,26.51
14.25,-62.75,26.51
14.25,-62.25,26.49
14.25,-61.75,26.44
14.25,-61.25,26.34
14.25,-60.75,26.17
14.25,-60.25,26.11
14.75,-69.75,26.62
14.75,-69.25,26.59
14.75,-68.75,26.57
14.75,-68.25,26.55
14.75,-67.75,26.53
14.75,-67.25,26.5
14.75,-66.75,26.46
14.75,-66.25,26.43
14.75,-65.75,26.42
14.75,-65.25,26.43
14.75,-64.75,26.44
14.75,-64.25,26.44
14.75,-63.75,26.43
14.75,-63.25,26.43
14.75,-62.75,26.43
14.75,-62.25,26.42
14.75,-61.75,26.32
14.75,-61.25,26.03
14.75,-60.75,26.07
14.75,-60.25,26.07
15.25,-69.75,26.56
15.25,-69.25,26.53
15.25,-68.75,26.53
15.25,-68.25,26.52
15.25,-67.75,26.52
15.25,-67.25,26.5
15.25,-66.75,26.46
15.25,-66.25,26.44
15.25,-65.75,26.43
15.25,-65.25,26.42
15.25,-64.75,26.4
15.25,-64.25,26.37
15.25,-63.75,26.34
15.25,-63.25,26.33
15.25,-62.75,26.33
15.25,-62.25,26.31
15.25,-61.75,26.19
15.25,-61.25,25.79
15.25,-60.75,25.97
15.25,-60.25,26.03
15.75,-69.75,26.51
15.75,-69.25,26.48
15.75,-68.75,26.48
15.75,-68.25,26.47
15.75,-67.75,26.47
15.75,-67.25,26.46
15.75,-66.75,26.43
15.75,-66.25,26.4
15.75,-65.75,26.4
15.75,-65.25,26.36
15.75,-64.75,26.32
15.75,-64.25,26.28
15.75,-63.75,26.26
15.75,-63.25,26.25
15.75,-62.75,26.25
15.75,-62.25,26.2
15.75,-61.75,26.07
15.75,-61.25,25.85
15.75,-60.75,25.94
15.75,-60.25,25.97
16.25,-69.75,26.47
16.25,-69.25,26.43
16.25,-68.75,26.41
16.25,-68.25,26.4
16.25,-67.75,26.39
16.25,-67.25,26.37
16.25,-66.75,26.35
16.25,-66.25,26.32
16.25,-65.75,26.31
16.25,-65.25,26.27
16.25,-64.75,26.23
16.25,-64.25,26.19
16.25,-63.75,26.17
16.25,-63.25,26.17
16.25,-62.75,26.17
16.25,-62.25,26.08
16.25,-61.75,25.95
16.25,-61.25,25.92
16.25,-60.75,25.9
16.25,-60.25,25.88
16.75,-69.75,26.44
16.75,-69.25,26.4
16.75,-68.75,26.37
16.75,-68.25,26.35
16.75,-67.75,26.34
16.75,-67.25,26.32
16.75,-66.75,26.29
16.75,-66.25,26.26
16.75,-65.75,26.24
16.75,-65.25,26.21
16.75,-64.75,26.17
16.75,-64.25,26.13
16.75,-63.75,26.1
16.75,-63.25,26.06
16.75,-62.75,26.03
16.75,-62.25,25.95
16.75,-61.75,25.87
16.75,-61.25,25.85
16.75,-60.75,25.82
16.75,-60.25,25.79
17.25,-69.75,26.45
17.25,-69.25,26.43
17.25,-68.75,26.4
17.25,-68.25,26.36
17.25,-67.75,26.36
17.25,-67.25,26.36
17.25,-66.75,26.31
17.25,-66.25,26.22
17.25,-65.75,26.2
17.25,-65.25,26.18
17.25,-64.75,26.12
17.25,-64.25,26.05
17.25,-63.75,26.01
17.25,-63.25,25.97
17.25,-62.75,25.89
17.25,-62.25,25.84
17.25,-61.75,25.82
17.25,-61.25,25.78
17.25,-60.75,25.76
17.25,-60.25,25.71
17.75,-69.75,26.44
17.75,-69.25,26.5
17.75,-68.75,26.52
17.75,-68.25,26.45
17.75,-67.75,26.51
17.75,-67.25,26.35
17.75,-66.75,25.91
17.75,-66.25,25.38
17.75,-65.75,25.94
17.75,-65.25,26.12
17.75,-64.75,26.07
17.75,-64.25,25.94
17.75,-63.75,25.88
17.75,-63.25,25.85
17.75,-62.75,25.75
17.75,-62.25,25.7
17.75,-61.75,25.71
17.75,-61.25,25.73
17.75,-60.75,25.69
17.75,-60.25,25.59
18.25,-69.75,26.36
18.25,-69.25,26.59
18.25,-68.75,26.48
18.25,-68.25,26.38
18.25,-67.75,26.45
18.25,-67.25,26.22
18.25,-66.75,25.69
18.25,-66.25,25.31
18.25,-65.75,25.84
18.25,-65.25,26.04
18.25,-64.75,26.02
18.25,-64.25,25.89
18.25,-63.75,25.8
18.25,-63.25,25.76
18.25,-62.75,25.66
18.25,-62.25,25.6
18.25,-61.75,25.59
18.25,-61.25,25.62
18.25,-60.75,25.56
18.25,-60.25,25.45
18.75,-69.75,25.98
18.75,-69.25,26.18
18.75,-68.75,26.08
18.75,-68.25,26.06
18.75,-67.75,26.1
18.75,-67.25,26.04
18.75,-66.75,25.92
18.75,-66.25,25.98
18.75,-65.75,25.93
18.75,-65.25,25.92
18.75,-64.75,25.89
18.75,-64.25,25.83
18.75,-63.75,25.74
18.75,-63.25,25.68
18.75,-62.75,25.6
18.75,-62.25,25.53
18.75,-61.75,25.49
18.75,-61.25,25.46
18.75,-60.75,25.39
18.75,-60.25,25.32
19.25,-69.75,25.71
19.25,-69.25,25.82
19.25,-68.75,25.85
19.25,-68.25,25.88
19.25,-67.75,25.88
19.25,-67.25,25.87
19.25,-66.75,25.86
19.25,-66.25,25.86
19.25,-65.75,25.83
19.25,-65.25,25.8
19.25,-64.75,25.77
19.25,-64.25,25.73
19.25,-63.75,25.7
19.25,-63.25,25.63
19.25,-62.75,25.56
19.25,-62.25,25.49
19.25,-61.75,25.44
19.25,-61.25,25.38
19.25,-60.75,25.31
19.25,-60.25,25.25
19.75,-69.75,25.86
19.75,-69.25,25.93
19.75,-68.75,25.88
19.75,-68.25,25.83
19.75,-67.75,25.79
19.75,-67.25,25.78
19.75,-66.75,25.78
19.75,-66.25,25.79
19.75,-65.75,25.76
19.75,-65.25,25.74
19.75,-64.75,25.72
19.75,-64.25,25.69
19.75,-63.75,25.67
19.75,-63.25,25.61
19.75,-62.75,25.54
19.75,-62.25,25.48
19.75,-61.75,25.43
19.75,-61.25,25.39
19.75,-60.75,25.33
19.75,-60.25,25.26
10.25,-79.75,27.4
10.25,-79.25,27.25
10.25,-78.75,27.1
10.25,-78.25,27.0
10.25,-77.75,27.03
10.25,-77.25,27.12
10.25,-76.75,27.26
10.25,-76.25,27.4
10.25,-75.75,28.56
10.25,-75.25,29.68
10.25,-74.75,30.6
10.25,-74.25,30.42
10.25,-73.75,27.46
10.25,-73.25,23.99
10.25,-72.75,25.43
10.25,-72.25,28.07
10.25,-71.75,29.93
10.25,-71.25,30.77
10.25,-70.75,27.78
10.25,-70.25,25.99
10.75,-79.75,27.31
10.75,-79.25,27.16
10.75,-78.75,27.0
10.75,-78.25,26.9
10.75,-77.75,26.88
10.75,-77.25,26.9
10.75,-76.75,26.93
10.75,-76.25,26.89
10.75,-75.75,27.24
10.75,-75.25,28.19
10.75,-74.75,28.91
10.75,-74.25,27.9
10.75,-73.75,22.96
10.75,-73.25,23.66
10.75,-72.75,24.85
10.75,-72.25,26.87
10.75,-71.75,29.04
10.75,-71.25,29.73
10.75,-70.75,27.65
10.75,-70.25,26.66
11.25,-79.75,27.2
11.25,-79.25,27.06
11.25,-78.75,26.9
11.25,-78.25,26.8
11.25,-77.75,26.74
11.25,-77.25,26.71
11.25,-76.75,26.67
11.25,-76.25,26.53
11.25,-75.75,26.38
11.25,-75.25,26.76
11.25,-74.75,27.08
11.25,-74.25,26.5
11.25,-73.75,23.93
11.25,-73.25,25.43
11.25,-72.75,26.63
11.25,-72.25,27.43
11.25,-71.75,27.8
11.25,-71.25,27.8
11.25,-70.75,27.38
11.25,-70.25,27.08
11.75,-79.75,27.13
11.75,-79.25,27.0
11.75,-78.75,26.85
11.75,-78.25,26.74
11.75,-77.75,26.66
11.75,-77.25,26.59
11.75,-76.75,26.5
11.75,-76.25,26.36
11.75,-75.75,26.17
11.75,-75.25,26.13
11.75,-74.75,26.12
11.75,-74.25,25.99
11.75,-73.75,25.53
11.75,-73.25,26.23
11.75,-72.75,27.0
11.75,-72.25,27.38
11.75,-71.75,27.22
11.75,-71.25,26.64
11.75,-70.75,26.44
11.75,-70.25,26.74
12.25,-79.75,27.07
12.25,-79.25,26.93
12.25,-78.75,26.79
12.25,-78.25,26.7
12.25,-77.75,26.64
12.25,-77.25,26.59
12.25,-76.75,26.52
12.25,-76.25,26.42
12.25,-75.75,26.28
12.25,-75.25,26.16
12.25,-74.75,26.05
12.25,-74.25,25.93
12.25,-73.75,25.78
12.25,-73.25,25.74
12.25,-72.75,25.94
12.25,-72.25,26.36
12.25,-71.75,26.69
12.25,-71.25,26.35
12.25,-70.75,26.1
12.25,-70.25,26.41
12.75,-79.75,27.04
12.75,-79.25,26.88
12.75,-78.75,26.74
12.75,-78.25,26.68
12.75,-77.75,26.67
12.75,-77.25,26.69
12.75,-76.75,26.68
12.75,-76.25,26.62
12.75,-75.75,26.52
12.75,-75.25,26.4
12.75,-74.75,26.3
12.75,-74.25,26.2
12.75,-73.75,26.11
12.75,-73.25,25.95
12.75,-72.75,25.91
12.75,-72.25,26.06
12.75,-71.75,26.28
12.75,-71.25,26.26
12.75,-70.75,26.32
12.75,-70.25,26.49
13.25,-79.75,27.03
13.25,-79.25,26.88
13.25,-78.75,26.74
13.25,-78.25,26.71
13.25,-77.75,26.74
13.25,-77.25,26.78
13.25,-76.75,26.8
13.25,-76.25,26.79
13.25,-75.75,26.72
13.25,-75.25,26.63
13.25,-74.75,26.57
13.25,-74.25,26.53
13.25,-73.75,26.51
13.25,-73.25,26.45
13.25,-72.75,26.4
13.25,-72.25,26.41
13.25,-71.75,26.45
13.25,-71.25,26.48
13.25,-70.75,26.57
13.25,-70.25,26.6
13.75,-79.75,27.03
13.75,-79.25,26.9
13.75,-78.75,26.81
13.75,-78.25,26.81
13.75,-77.75,26.84
13.75,-77.25,26.87
13.75,-76.75,26.87
13.75,-76.25,26.87
13.75,-75.75,26.83
13.75,-75.25,26.77
13.75,-74.75,26.73
13.75,-74.25,26.71
13.75,-73.75,26.71
13.75,-73.25,26.71
13.75,-72.75,26.68
13.75,-72.25,26.66
13.75,-71.75,26.65
13.75,-71.25,26.63
13.75,-70.75,26.66
13.75,-70.25,26.65
14.25,-79.75,27.05
14.25,-79.25,26.96
14.25,-78.75,26.9
14.25,-78.25,26.91
14.25,-77.75,26.92
14.25,-77.25,26.93
14.25,-76.75,26.92
14.25,-76.25,26.9
14.25,-75.75,26.88
14.25,-75.25,26.83
14.25,-74.75,26.79
14.25,-74.25,26.77
14.25,-73.75,26.76
14.25,-73.25,26.75
14.25,-72.75,26.72
14.25,-72.25,26.69
14.25,-71.75,26.66
14.25,-71.25,26.64
14.25,-70.75,26.67
14.25,-70.25,26.67
14.75,-79.75,27.04
14.75,-79.25,27.0
14.75,-78.75,26.96
14.75,-78.25,26.97
14.75,-77.75,26.97
14.75,-77.25,26.96
14.75,-76.75,26.93
14.75,-76.25,26.9
14.75,-75.75,26.87
14.75,-75.25,26.82
14.75,-74.75,26.79
14.75,-74.25,26.76
14.75,-73.75,26.76
14.75,-73.25,26.75
14.75,-72.75,26.72
14.75,-72.25,26.69
14.75,-71.75,26.66
14.75,-71.25,26.65
14.75,-70.75,26.66
14.75,-70.25,26.64
15.25,-79.75,26.96
15.25,-79.25,26.95
15.25,-78.75,26.94
15.25,-78.25,26.95
15.25,-77.75,26.94
15.25,-77.25,26.93
15.25,-76.75,26.91
15.25,-76.25,26.88
15.25,-75.75,26.84
15.25,-75.25,26.8
15.25,-74.75,26.77
15.25,-74.25,26.75
15.25,-73.75,26.76
15.25,-73.25,26.77
15.25,-72.75,26.74
15.25,-72.25,26.71
15.25,-71.75,26.68
15.25,-71.25,26.66
15.25,-70.75,26.63
15.25,-70.25,26.6
15.75,-79.75,26.87
15.75,-79.25,26.88
15.75,-78.75,26.88
15.75,-78.25,26.89
15.75,-77.75,26.89
15.75,-77.25,26.89
15.75,-76.75,26.89
15.75,-76.25,26.87
15.75,-75.75,26.83
15.75,-75.25,26.81
15.75,-74.75,26.8
15.75,-74.25,26.8
15.75,-73.75,26.81
15.75,-73.25,26.81
15.75,-72.75,26.77
15.75,-72.25,26.72
15.75,-71.75,26.67
15.75,-71.25,26.63
15.75,-70.75,26.59
15.75,-70.25,26.55
16.25,-79.75,26.84
16.25,-79.25,26.85
16.25,-78.75,26.85
16.25,-78.25,26.87
16.25,-77.75,26.87
16.25,-77.25,26.87
16.25,-76.75,26.87
16.25,-76.25,26.85
16.25,-75.75,26.81
16.25,-75.25,26.78
16.25,-74.75,26.76
16.25,-74.25,26.75
16.25,-73.75,26.73
16.25,-73.25,26.73
16.25,-72.75,26.69
16.25,-72.25,26.64
16.25,-71.75,26.61
16.25,-71.25,26.58
16.25,-70.75,26.56
16.25,-70.25,26.52
16.75,-79.75,26.86
16.75,-79.25,26.88
16.75,-78.75,26.87
16.75,-78.25,26.87
16.75,-77.75,26.86
16.75,-77.25,26.85
16.75,-76.75,26.85
16.75,-76.25,26.83
16.75,-75.75,26.8
16.75,-75.25,26.75
16.75,-74.75,26.71
16.75,-74.25,26.67
16.75,-73.75,26.65
16.75,-73.25,26.65
16.75,-72.75,26.63
16.75,-72.25,26.6
16.75,-71.75,26.56
16.75,-71.25,26.55
16.75,-70.75,26.54
16.75,-70.25,26.49
17.25,-79.75,26.95
17.25,-79.25,26.98
17.25,-78.75,26.99
17.25,-78.25,27.0
17.25,-77.75,26.99
17.25,-77.25,26.96
17.25,-76.75,26.91
17.25,-76.25,26.82
17.25,-75.75,26.84
17.25,-75.25,26.79
17.25,-74.75,26.74
17.25,-74.25,26.71
17.25,-73.75,26.7
17.25,-73.25,26.71
17.25,-72.75,26.71
17.25,-72.25,26.68
17.25,-71.75,26.61
17.25,-71.25,26.51
17.25,-70.75,26.49
17.25,-70.25,26.47
17.75,-79.75,27.02
17.75,-79.25,27.1
17.75,-78.75,27.19
17.75,-78.25,27.54
17.75,-77.75,27.48
17.75,-77.25,27.24
17.75,-76.75,26.97
17.75,-76.25,26.76
17.75,-75.75,26.9
17.75,-75.25,26.9
17.75,-74.75,26.88
17.75,-74.25,26.9
17.75,-73.75,26.98
17.75,-73.25,27.05
17.75,-72.75,26.87
17.75,-72.25,26.28
17.75,-71.75,25.52
17.75,-71.25,25.16
17.75,-70.75,26.09
17.75,-70.25,26.37
18.25,-79.75,26.97
18.25,-79.25,27.09
18.25,-78.75,27.28
18.25,-78.25,28.11
18.25,-77.75,27.82
18.25,-77.25,27.27
18.25,-76.75,26.9
18.25,-76.25,26.8
18.25,-75.75,26.99
18.25,-75.25,27.14
18.25,-74.75,27.26
18.25,-74.25,27.39
18.25,-73.75,27.58
18.25,-73.25,27.79
18.25,-72.75,27.45
18.25,-72.25,26.17
18.25,-71.75,24.63
18.25,-71.25,24.51
18.25,-70.75,24.87
18.25,-70.25,25.7
18.75,-79.75,26.83
18.75,-79.25,26.88
18.75,-78.75,27.0
18.75,-78.25,27.52
18.75,-77.75,27.37
18.75,-77.25,27.07
18.75,-76.75,26.9
18.75,-76.25,26.9
18.75,-75.75,26.99
18.75,-75.25,27.13
18.75,-74.75,27.29
18.75,-74.25,27.48
18.75,-73.75,27.77
18.75,-73.25,28.18
18.75,-72.75,28.03
18.75,-72.25,26.89
18.75,-71.75,25.08
18.75,-71.25,23.62
18.75,-70.75,22.5
18.75,-70.25,24.39
19.25,-79.75,26.8
19.25,-79.25,26.77
19.25,-78.75,26.78
19.25,-78.25,26.87
19.25,-77.75,27.0
19.25,-77.25,27.0
19.25,-76.75,26.89
19.25,-76.25,26.89
19.25,-75.75,26.92
19.25,-75.25,26.95
19.25,-74.75,27.01
19.25,-74.25,27.17
19.25,-73.75,27.47
19.25,-73.25,27.73
19.25,-72.75,27.26
19.25,-72.25,26.56
19.25,-71.75,25.49
19.25,-71.25,23.36
19.25,-70.75,22.69
19.25,-70.25,24.4
19.75,-79.75,26.88
19.75,-79.25,26.89
19.75,-78.75,27.0
19.75,-78.25,27.21
19.75,-77.75,27.36
19.75,-77.25,27.29
19.75,-76.75,27.07
19.75,-76.25,27.0
19.75,-75.75,27.05
19.75,-75.25,26.98
19.75,-74.75,26.86
19.75,-74.25,26.82
19.75,-73.75,27.05
19.75,-73.25,26.93
19.75,-72.75,26.26
19.75,-72.25,25.92
19.75,-71.75,25.91
19.75,-71.25,25.3
19.75,-70.75,25.01
19.75,-70.25,25.46
10.25,-89.75,25.54
10.25,-89.25,25.0
10.25,-88.75,24.98
10.25,-88.25,25.43
10.25,-87.75,25.93
10.25,-87.25,26.7
10.25,-86.75,27.77
10.25,-86.25,28.97
10.25,-85.75,29.78
10.25,-85.25,28.56
10.25,-84.75,26.46
10.25,-84.25,24.41
10.25,-83.75,23.13
10.25,-83.25,25.28
10.25,-82.75,26.6
10.25,-82.25,27.23
10.25,-81.75,27.42
10.25,-81.25,27.55
10.25,-80.75,27.57
10.25,-80.25,27.51
10.75,-89.75,26.43
10.75,-89.25,25.86
10.75,-88.75,25.76
10.75,-88.25,26.03
10.75,-87.75,26.46
10.75,-87.25,27.06
10.75,-86.75,27.75
10.75,-86.25,28.39
10.75,-85.75,28.9
10.75,-85.25,27.93
10.75,-84.75,26.81
10.75,-84.25,26.15
10.75,-83.75,25.81
10.75,-83.25,26.81
10.75,-82.75,27.11
10.75,-82.25,27.18
10.75,-81.75,27.28
10.75,-81.25,27.44
10.75,-80.75,27.45
10.75,-80.25,27.41
11.25,-89.75,27.28
11.25,-89.25,26.73
11.25,-88.75,26.49
11.25,-88.25,26.83
11.25,-87.75,27.47
11.25,-87.25,28.06
11.25,-86.75,28.48
11.25,-86.25,28.81
11.25,-85.75,28.91
11.25,-85.25,28.75
11.25,-84.75,28.18
11.25,-84.25,27.36
11.25,-83.75,26.67
11.25,-83.25,27.14
11.25,-82.75,27.18
11.25,-82.25,27.13
11.25,-81.75,27.17
11.25,-81.25,27.3
11.25,-80.75,27.33
11.25,-80.25,27.3
11.75,-89.75,27.9
11.75,-89.25,27.34
11.75,-88.75,26.96
11.75,-88.25,27.48
11.75,-87.75,28.33
11.75,-87.25,29.15
11.75,-86.75,29.76
11.75,-86.25,30.11
11.75,-85.75,29.81
11.75,-85.25,29.24
11.75,-84.75,28.4
11.75,-84.25,27.51
11.75,-83.75,26.98
11.75,-83.25,27.24
11.75,-82.75,27.21
11.75,-82.25,27.13
11.75,-81.75,27.13
11.75,-81.25,27.21
11.75,-80.75,27.25
11.75,-80.25,27.22
12.25,-89.75,28.31
12.25,-89.25,27.87
12.25,-88.75,27.38
12.25,-88.25,27.95
12.25,-87.75,29.15
12.25,-87.25,30.35
12.25,-86.75,30.94
12.25,-86.25,30.37
12.25,-85.75,29.15
12.25,-85.25,28.45
12.25,-84.75,28.16
12.25,-84.25,27.9
12.25,-83.75,27.05
12.25,-83.25,27.28
12.25,-82.75,27.24
12.25,-82.25,27.16
12.25,-81.75,27.16
12.25,-81.25,27.19
12.25,-80.75,27.22
12.25,-80.25,27.18
12.75,-89.75,28.7
12.75,-89.25,28.64
12.75,-88.75,28.33
12.75,-88.25,28.86
12.75,-87.75,30.24
12.75,-87.25,31.24
12.75,-86.75,30.83
12.75,-86.25,28.2
12.75,-85.75,27.12
12.75,-85.25,27.49
12.75,-84.75,28.12
12.75,-84.25,28.17
12.75,-83.75,27.16
12.75,-83.25,27.31
12.75,-82.75,27.25
12.75,-82.25,27.19
12.75,-81.75,27.2
12.75,-81.25,27.23
12.75,-80.75,27.23
12.75,-80.25,27.16
13.25,-89.75,28.74
13.25,-89.25,28.7
13.25,-88.75,28.99
13.25,-88.25,28.98
13.25,-87.75,29.77
13.25,-87.25,29.82
13.25,-86.75,28.43
13.25,-86.25,25.78
13.25,-85.75,25.84
13.25,-85.25,26.92
13.25,-84.75,27.91
13.25,-84.25,28.14
13.25,-83.75,27.37
13.25,-83.25,27.38
13.25,-82.75,27.29
13.25,-82.25,27.23
13.25,-81.75,27.23
13.25,-81.25,27.26
13.25,-80.75,27.24
13.25,-80.25,27.16
13.75,-89.75,27.32
13.75,-89.25,26.65
13.75,-88.75,26.93
13.75,-88.25,25.94
13.75,-87.75,25.96
13.75,-87.25,25.82
13.75,-86.75,25.28
13.75,-86.25,25.03
13.75,-85.75,25.59
13.75,-85.25,26.24
13.75,-84.75,26.89
13.75,-84.25,27.31
13.75,-83.75,27.2
13.75,-83.25,27.38
13.75,-82.75,27.35
13.75,-82.25,27.27
13.75,-81.75,27.25
13.75,-81.25,27.26
13.75,-80.75,27.22
13.75,-80.25,27.14
14.25,-89.75,24.63
14.25,-89.25,23.86
14.25,-88.75,23.3
14.25,-88.25,22.37
14.25,-87.75,22.31
14.25,-87.25,22.71
14.25,-86.75,23.47
14.25,-86.25,24.76
14.25,-85.75,25.48
14.25,-85.25,25.91
14.25,-84.75,26.2
14.25,-84.25,26.45
14.25,-83.75,26.67
14.25,-83.25,27.29
14.25,-82.75,27.37
14.25,-82.25,27.29
14.25,-81.75,27.24
14.25,-81.25,27.24
14.25,-80.75,27.22
14.25,-80.25,27.14
14.75,-89.75,22.85
14.75,-89.25,22.75
14.75,-88.75,21.9
14.75,-88.25,21.99
14.75,-87.75,22.09
14.75,-87.25,22.3
14.75,-86.75,22.79
14.75,-86.25,23.85
14.75,-85.75,24.53
14.75,-85.25,25.4
14.75,-84.75,26.11
14.75,-84.25,26.44
14.75,-83.75,26.31
14.75,-83.25,27.1
14.75,-82.75,27.3
14.75,-82.25,27.26
14.75,-81.75,27.19
14.75,-81.25,27.18
14.75,-80.75,27.17
14.75,-80.25,27.1
15.25,-89.75,23.22
15.25,-89.25,23.87
15.25,-88.75,23.16
15.25,-88.25,23.56
15.25,-87.75,23.55
15.25,-87.25,23.26
15.25,-86.75,22.95
15.25,-86.25,22.97
15.25,-85.75,23.31
15.25,-85.25,24.47
15.25,-84.75,25.79
15.25,-84.25,26.72
15.25,-83.75,26.81
15.25,-83.25,27.16
15.25,-82.75,27.24
15.25,-82.25,27.19
15.25,-81.75,27.1
15.25,-81.25,27.05
15.25,-80.75,27.02
15.25,-80.25,26.98
15.75,-89.75,25.16
15.75,-89.25,25.4
15.75,-88.75,25.16
15.75,-88.25,25.33
15.75,-87.75,25.31
15.75,-87.25,25.08
15.75,-86.75,24.71
15.75,-86.25,24.42
15.75,-85.75,24.48
15.75,-85.25,25.22
15.75,-84.75,26.24
15.75,-84.25,27.12
15.75,-83.75,27.39
15.75,-83.25,27.34
15.75,-82.75,27.23
15.75,-82.25,27.11
15.75,-81.75,27.02
15.75,-81.25,26.96
15.75,-80.75,26.9
15.75,-80.25,26.87
16.25,-89.75,26.34
16.25,-89.25,25.58
16.25,-88.75,25.96
16.25,-88.25,26.6
16.25,-87.75,26.71
16.25,-87.25,26.62
16.25,-86.75,26.51
16.25,-86.25,26.42
16.25,-85.75,26.46
16.25,-85.25,26.68
16.25,-84.75,26.99
16.25,-84.25,27.24
16.25,-83.75,27.24
16.25,-83.25,27.19
16.25,-82.75,27.12
16.25,-82.25,27.05
16.25,-81.75,26.96
16.25,-81.25,26.92
16.25,-80.75,26.86
16.25,-80.25,26.84
16.75,-89.75,26.51
16.75,-89.25,25.49
16.75,-88.75,24.99
16.75,-88.25,26.79
16.75,-87.75,27.12
16.75,-87.25,27.03
16.75,-86.75,27.01
16.75,-86.25,27.01
16.75,-85.75,27.01
16.75,-85.25,27.02
16.75,-84.75,27.04
16.75,-84.25,27.04
16.75,-83.75,27.01
16.75,-83.25,27.0
16.75,-82.75,26.98
16.75,-82.25,26.95
16.75,-81.75,26.91
16.75,-81.25,26.89
16.75,-80.75,26.85
16.75,-80.25,26.85
17.25,-89.75,27.12
17.25,-89.25,26.46
17.25,-88.75,25.83
17.25,-88.25,26.91
17.25,-87.75,27.06
17.25,-87.25,26.95
17.25,-86.75,26.92
17.25,-86.25,26.92
17.25,-85.75,26.92
17.25,-85.25,26.92
17.25,-84.75,26.91
17.25,-84.25,26.9
17.25,-83.75,26.87
17.25,-83.25,26.86
17.25,-82.75,26.86
17.25,-82.25,26.86
17.25,-81.75,26.86
17.25,-81.25,26.87
17.25,-80.75,26.89
17.25,-80.25,26.92
17.75,-89.75,27.87
17.75,-89.25,27.45
17.75,-88.75,27.64
17.75,-88.25,27.32
17.75,-87.75,27.06
17.75,-87.25,26.91
17.75,-86.75,26.88
17.75,-86.25,26.9
17.75,-85.75,26.91
17.75,-85.25,26.9
17.75,-84.75,26.89
17.75,-84.25,26.86
17.75,-83.75,26.83
17.75,-83.25,26.84
17.75,-82.75,26.84
17.75,-82.25,26.84
17.75,-81.75,26.85
17.75,-81.25,26.87
17.75,-80.75,26.92
17.75,-80.25,26.96
18.25,-89.75,28.44
18.25,-89.25,27.72
18.25,-88.75,27.92
18.25,-88.25,27.55
18.25,-87.75,27.2
18.25,-87.25,26.97
18.25,-86.75,26.89
18.25,-86.25,26.93
18.25,-85.75,26.94
18.25,-85.25,26.94
18.25,-84.75,26.92
18.25,-84.25,26.89
18.25,-83.75,26.87
18.25,-83.25,26.89
18.25,-82.75,26.89
18.25,-82.25,26.89
18.25,-81.75,26.88
18.25,-81.25,26.87
18.25,-80.75,26.89
18.25,-80.25,26.91
18.75,-89.75,28.88
18.75,-89.25,27.91
